event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee
UFC 69: Shootout,c1684f00c626f4c0,54cf1ffbc6e7a9fd,Thales Leites,cfb65863d5099327,Pete Sell,0359313549d230a1,Middleweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC 69: Shootout,c1684f00c626f4c0,579f0be80b359d8b,Heath Herring,7450525c7ba032a0,Brad Imes,4908c5ee68a50ee5,Heavyweight,0,Decision - Unanimous,3,300,3,Kerry Hatley
UFC 69: Shootout,c1684f00c626f4c0,f25e367b1cb8fab5,Marcus Davis,b7d524c77c27389b,Pete Spratt,c3ea8deeba00462b,Welterweight,0,Submission,2,177,3,Kerry Hatley
UFC 68: The Uprising,de3ed2e152520c8d,3404f9095676a556,Rich Franklin,d897897060f10a3a,Jason MacDonald,2be6596a9db33bf5,Middleweight,0,KO/TKO,2,300,3,Herb Dean
UFC 69: Shootout,c1684f00c626f4c0,32b058d82c9e38de,Luke Cummo,93ce4ac89e3d7652,Josh Haynes,6ef58dabef8beb15,Welterweight,0,KO/TKO,2,165,3,Kerry Hatley
UFC 68: The Uprising,de3ed2e152520c8d,7401d0f8ededa102,Randy Couture,0aa92558424ced9e,Tim Sylvia,2a542ee8a8b83559,Heavyweight,1,Decision - Unanimous,5,300,5,John McCarthy
UFC 68: The Uprising,de3ed2e152520c8d,8ca1bb1b2517f2e5,Jason Lambert,5be86bb2f78fef2f,Renato Sobral,d468288756ae3982,Light Heavyweight,0,KO/TKO,2,216,3,John McCarthy
UFC 68: The Uprising,de3ed2e152520c8d,204932945d332406,Matt Hughes,621a6c59f88a44fe,Chris Lytle,91acd6910b802a9e,Welterweight,0,Decision - Unanimous,3,300,3,Mark Matheny
UFC 68: The Uprising,de3ed2e152520c8d,8afc674a60abab61,Matt Hamill,98b80a717b9bda17,Rex Holman,b5ea750025697880,Light Heavyweight,0,KO/TKO,1,240,3,John McCarthy
UFC 68: The Uprising,de3ed2e152520c8d,0653b6227894cfd7,Martin Kampmann,8b69839f3555a67b,Drew McFedries,1fd4fbdcc67de844,Middleweight,0,Submission,1,246,3,Herb Dean
UFC 68: The Uprising,de3ed2e152520c8d,808d47f905e84e7e,Gleison Tibau,75e5fec9f72910ef,Jason Dent,fa8b9e6b0c2269f8,Lightweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC 68: The Uprising,de3ed2e152520c8d,94df6c8cd2256f54,Jon Fitch,6f018c039b4d5d80,Luigi Fioravanti,9583662df31d943f,Welterweight,0,Submission,2,185,3,Mark Matheny
UFC 67: All or Nothing,63b65af1c5cb02cb,5d06b45564f62c80,Roger Huerta,daf1b84aebd6602b,John Halverson,88c8f47241d90040,Lightweight,0,KO/TKO,1,19,3,Yves Lavigne
UFC 67: All or Nothing,63b65af1c5cb02cb,ca5b6d6a26891f4b,Mirko Filipovic,c32fb8c0f6471a4d,Eddie Sanchez,7f0b4a75ef3039a3,Heavyweight,0,KO/TKO,1,273,3,Steve Mazzagatti
UFC 68: The Uprising,de3ed2e152520c8d,85e130a7c48f25f6,Jamie Varner,a54fc2d6fc224dc3,Jason Gilliam,91720876db0ee468,Lightweight,0,Submission,1,94,3,Mark Matheny
UFC 67: All or Nothing,63b65af1c5cb02cb,c1df212ba092c404,Quinton Jackson,ffc088e64fab57e9,Marvin Eastman,05866d8c3a321856,Light Heavyweight,0,KO/TKO,2,229,3,John McCarthy
UFC 67: All or Nothing,63b65af1c5cb02cb,33065e87a42a74a2,Anderson Silva,1f454354805b6f75,Travis Lutter,622f015c81a9b13a,Middleweight,0,Submission,2,131,3,Herb Dean
UFC 67: All or Nothing,63b65af1c5cb02cb,f0b7729fba7e4533,Patrick Cote,9fa3bd637edd9aa2,Scott Smith,3410cf010558dc8b,Middleweight,0,Decision - Unanimous,3,300,3,Yves Lavigne
UFC 67: All or Nothing,63b65af1c5cb02cb,77df989840c76a08,Lyoto Machida,f7a7f7118d4b01b6,Sam Hoger,84a067c46306a737,Light Heavyweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC 67: All or Nothing,63b65af1c5cb02cb,063599b1d4107289,Frankie Edgar,f2688492b9a525a3,Tyson Griffin,20205040232ed0f3,Lightweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC 67: All or Nothing,63b65af1c5cb02cb,c742bd1673635ded,Terry Martin,6a92caba39b64752,Jorge Rivera,cb46dface0e28a2c,Middleweight,0,KO/TKO,1,14,3,Herb Dean
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,bc0155d267fb5892,Diego Sanchez,82e7929bf6c2b689,Joe Riggs,d512d9f204059f57,Welterweight,0,KO/TKO,1,105,3,John McCarthy
UFC 67: All or Nothing,63b65af1c5cb02cb,d6e35b8c66732da6,Dustin Hazelett,a149d6bc670cdb60,Diego Saraiva,4f4dac51adc1af4f,Lightweight,0,Decision - Unanimous,3,300,3,Yves Lavigne
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,4faa30eab9089d71,David Heath,4f95f74620a6b7a4,Victor Valimaki,663b76da637402c3,Light Heavyweight,0,Decision - Split,3,300,3,Herb Dean
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,0d2314d23dee3796,Josh Koscheck,dd37fd509af89f15,Jeff Joslin,388abbf8832b5adf,Welterweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,844fc95da48937b3,Karo Parisyan,349aaa3da11eb587,Drew Fickett,d814f5192e58fb2f,Welterweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,a5155aef1093048b,Marcus Davis,b7d524c77c27389b,Shonie Carter,7b6e40a73b567072,Welterweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,abf6ea197979e634,Brock Larson,5eedbf1e9601be35,Keita Nakamura,65ddc8a9ac4e8531,Welterweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,f507b715628d7bcb,Chuck Liddell,a390eb8a9b2df298,Tito Ortiz,2f732dd9210d301f,Light Heavyweight,1,KO/TKO,3,239,5,Mario Yamasaki
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,e52eae4ea46c6010,Luigi Fioravanti,9583662df31d943f,Dave Menne,275cafc9de131c83,Welterweight,0,KO/TKO,1,284,3,John McCarthy
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,77a8a6e2c3a09d19,Alan Belcher,4130a743d9d22163,Jorge Santiago,f8dc544e7077d014,Middleweight,0,KO/TKO,3,165,3,Steve Mazzagatti
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,3825f998c01cbeab,Jason MacDonald,2be6596a9db33bf5,Chris Leben,d43a048a880efdff,Middleweight,0,Submission,2,243,3,Steve Mazzagatti
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,da666b02372a465b,Michael Bisping,2b93ebd9f5417ad2,Eric Schafer,f59f1d3a2ff13edd,Light Heavyweight,0,KO/TKO,1,264,3,Mario Yamasaki
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,bb007be9f60ab3da,Keith Jardine,b9d0fd83bb8a147a,Forrest Griffin,fcffee71cff5530e,Light Heavyweight,0,KO/TKO,1,281,3,John McCarthy
UFC Fight Night: Sanchez vs Riggs,21b8a0f5c231096f,8d3c5635cffe12cb,Logan Clark,6776260cb0aef647,Steve Byrnes,43612456979e5d5e,Middleweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,2606c3853a8c0b62,Gabriel Gonzaga,270b89c00ef0c55c,Carmelo Marrero,aa03a3ca00ac6827,Heavyweight,0,Submission,1,202,3,Herb Dean
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,cc02aaf53503d022,Thiago Alves,31ee470ef5dc8d7f,Tony DeSouza,6ad9058b7c7898b0,Welterweight,0,KO/TKO,2,70,3,John McCarthy
UFC 65: Bad Intentions,3fed746acfd026dd,cb17062bfd400fb2,Drew McFedries,1fd4fbdcc67de844,Alessio Sakara,7f955f71fa2ce7ac,Light Heavyweight,0,KO/TKO,1,247,3,Mario Yamasaki
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,343b016754852c36,Yushin Okami,acff437707625fc7,Rory Singer,546015aa2ad945fd,Middleweight,0,KO/TKO,3,243,3,Steve Mazzagatti
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,56f77263c75392f2,Christian Wellisch,f1b2a4365799c48b,Anthony Perosh,4b4753d19489297f,Heavyweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC 65: Bad Intentions,3fed746acfd026dd,148f5128a45e9212,Georges St-Pierre,6506c1d34da9c013,Matt Hughes,621a6c59f88a44fe,Welterweight,1,KO/TKO,2,85,5,John McCarthy
UFC 65: Bad Intentions,3fed746acfd026dd,ba0a3a4b80418db9,Brandon Vera,fa315e6c77eee106,Frank Mir,1ff9589f9065a9ed,Heavyweight,0,KO/TKO,1,69,3,Steve Mazzagatti
UFC 65: Bad Intentions,3fed746acfd026dd,e3d9bbea4c51dec4,Joe Stevenson,79899ecf62020f6d,Dokonjonosuke Mishima,b14a68c533f4a4aa,Lightweight,0,Submission,1,127,3,Mario Yamasaki
UFC 65: Bad Intentions,3fed746acfd026dd,b03109dd04b2fa60,Nick Diaz,f57a8a52ca401ed9,Gleison Tibau,75e5fec9f72910ef,Welterweight,0,KO/TKO,2,147,3,Steve Mazzagatti
UFC 66: Liddell vs Ortiz 2,ee5df903f80c6816,5027a869467001d3,Andrei Arlovski,3738e68d2261e60f,Marcio Cruz,6aa1cbc1466e9a0b,Heavyweight,0,KO/TKO,1,195,3,Herb Dean
UFC 65: Bad Intentions,3fed746acfd026dd,3f7bf047b310943d,Antoni Hardonk,69b69c0178c4004d,Sherman Pendergarst,e670f8cc2969a789,Heavyweight,0,KO/TKO,1,195,3,John McCarthy
UFC 65: Bad Intentions,3fed746acfd026dd,719dbfab71e6c0bd,James Irvin,a7f4d0902bb64092,Hector Ramirez,d1759b2b7be9be56,Light Heavyweight,0,KO/TKO,2,156,3,Mario Yamasaki
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,88d9e7ec7f228908,Rashad Evans,ee779c43a8926d52,Sean Salmon,7c0847d3854a95f2,Light Heavyweight,0,KO/TKO,2,66,3,Troy Waugh
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,7253daded133e97c,Nate Marquardt,a8e6a69796280f17,Dean Lister,68c6cd5287b473a7,Middleweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC 65: Bad Intentions,3fed746acfd026dd,2f379b530fefb7ea,Tim Sylvia,2a542ee8a8b83559,Jeff Monson,cbfd1d34356a004c,Heavyweight,1,Decision - Unanimous,5,300,5,John McCarthy
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,17b2d89ceb879a29,Hermes Franca,e0ec3c3b6b611f7e,Spencer Fisher,f34312c2ccfa0e00,Lightweight,0,KO/TKO,2,243,3,Jorge Alonso
UFC 65: Bad Intentions,3fed746acfd026dd,f743abae6896c1e8,Jake O'Brien,20bcc9966affb19c,Josh Shockman,821cd80aab70d5f9,Heavyweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,9c9039f921aa86ca,Din Thomas,40a604761ca7d64d,Clay Guida,c47df9303d318c67,Lightweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,539a550c0c1acd3e,Joshua Burkman,6da99156486ed6c2,Chad Reiner,d8022d5526b1d937,Welterweight,0,Decision - Unanimous,3,300,3,Troy Waugh
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,830e59a396dddec3,Jake O'Brien,20bcc9966affb19c,Heath Herring,7450525c7ba032a0,Heavyweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,221928c8441779e4,Ed Herman,06f36cf4bd97ec77,Chris Price,0597a4528ebd1307,Middleweight,0,Submission,1,178,3,Jorge Alonso
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,71900a1af85710a9,Matt Serra,86dfed7cc24a9fa7,Chris Lytle,91acd6910b802a9e,ultimate fighter 4 Welterweight tournament,1,Decision - Split,3,300,3,Herb Dean
UFC Fight Night: Evans vs Salmon,13c4313ed0f744f3,14df6d96c5f2d1df,Rich Clementi,7d21de9c6d7c98b2,Ross Pointon,7215953cd5c6254d,Welterweight,0,Submission,2,293,3,Troy Waugh
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,c00a49eadfb592f0,Travis Lutter,622f015c81a9b13a,Patrick Cote,9fa3bd637edd9aa2,ultimate fighter 4 Middleweight tournament,1,Submission,1,138,3,John McCarthy
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,c0e8b02fd4a5e56c,Din Thomas,40a604761ca7d64d,Rich Clementi,7d21de9c6d7c98b2,Lightweight,0,Submission,2,191,3,Steve Mazzagatti
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,36895d9bbf5abc51,Scott Smith,3410cf010558dc8b,Pete Sell,0359313549d230a1,Middleweight,0,KO/TKO,2,205,3,John McCarthy
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,f8e3b306cf3e6d95,Martin Kampmann,8b69839f3555a67b,Thales Leites,cfb65863d5099327,Middleweight,0,Decision - Unanimous,3,300,3,Yves Lavigne
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,b34aa3946ccfcfbb,Jorge Rivera,cb46dface0e28a2c,Edwin DeWees,75bbd2206a15319f,Middleweight,0,KO/TKO,1,157,3,Yves Lavigne
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,cf1f2322c4b8bc64,Charles McCarthy,da97d6c97d09c030,Gideon Ray,ea3ef6206c7907d5,Middleweight,0,Submission,1,283,3,Steve Mazzagatti
UFC 64: Unstoppable,13b2f59210dda9cc,84efac79989f4d0a,Anderson Silva,1f454354805b6f75,Rich Franklin,d897897060f10a3a,Middleweight,1,KO/TKO,1,179,5,John McCarthy
UFC 64: Unstoppable,13b2f59210dda9cc,e30ee434b864e4ac,Sean Sherk,029880cdbf5ca089,Kenny Florian,cb139171ed1b69fe,Lightweight,1,Decision - Unanimous,5,300,5,Steve Mazzagatti
The Ultimate Fighter: The Comeback Finale,baf942f4bcb09894,4cd909fa0d3e0483,Pete Spratt,c3ea8deeba00462b,Jeremy Jackson,ad32471f01e7b1a5,Welterweight,0,Submission,2,71,3,Herb Dean
UFC 64: Unstoppable,13b2f59210dda9cc,94c1844d487490ef,Spencer Fisher,f34312c2ccfa0e00,Dan Lauzon,4c8d6fde2dde07c4,Lightweight,0,KO/TKO,1,278,3,Mario Yamasaki
UFC 64: Unstoppable,13b2f59210dda9cc,b23c7d4fb2068989,Yushin Okami,acff437707625fc7,Kalib Starnes,c8136ab8aa32c974,Middleweight,0,KO/TKO,3,100,3,Yves Lavigne
UFC 64: Unstoppable,13b2f59210dda9cc,95f052cbeb1d5e65,Carmelo Marrero,aa03a3ca00ac6827,Cheick Kongo,1eacf73d6a0055dc,Heavyweight,0,Decision - Split,3,300,3,Yves Lavigne
UFC 64: Unstoppable,13b2f59210dda9cc,1ef09b1bf60f23cb,Jon Fitch,6f018c039b4d5d80,Kuniyoshi Hironaka,9d4522df6fc49a47,Welterweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC 64: Unstoppable,13b2f59210dda9cc,7455cb1ee651f774,Kurt Pellegrino,aa1952ec0b3dd8e1,Junior Assuncao,d0d7160824278840,Lightweight,0,Submission,1,124,3,John McCarthy
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,2e5a301f042f1fd6,Kendall Grove,234f3767ff0e5701,Chris Price,0597a4528ebd1307,Middleweight,0,KO/TKO,1,239,3,Troy Waugh
UFC 64: Unstoppable,13b2f59210dda9cc,a2e2d0e8b94d8eba,Clay Guida,c47df9303d318c67,Justin James,1ea8df62b3f8fea6,Lightweight,0,Submission,2,282,3,Steve Mazzagatti
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,2cbba9394114edb5,Tito Ortiz,2f732dd9210d301f,Ken Shamrock,63b65af1c5cb02cb,Light Heavyweight,0,KO/TKO,1,143,3,John McCarthy
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,27cdd152218b44d4,Jason MacDonald,2be6596a9db33bf5,Ed Herman,06f36cf4bd97ec77,Middleweight,0,Submission,1,163,3,Jorge Alonso
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,724dd26b47b7349e,Matt Hamill,98b80a717b9bda17,Seth Petruzelli,93b9496275bbbf80,Light Heavyweight,0,Decision - Unanimous,3,300,3,John McCarthy
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,2e6c21d6bad88346,Tony DeSouza,6ad9058b7c7898b0,Dustin Hazelett,a149d6bc670cdb60,Welterweight,0,Submission,1,239,3,Marco Lopez
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,afda8492a55f1c5d,Marcus Davis,b7d524c77c27389b,Forrest Petz,e86bc32f5997a8f7,Welterweight,0,Submission,1,298,3,Jorge Alonso
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,963631fe3261f8e1,Rory Singer,546015aa2ad945fd,Josh Haynes,6ef58dabef8beb15,Middleweight,0,Decision - Unanimous,3,300,3,John McCarthy
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,fee1d48d7bc17e56,Nate Marquardt,a8e6a69796280f17,Crafton Wallace,bf41b5131545da12,Middleweight,0,Submission,2,74,3,Troy Waugh
UFC 63: Hughes vs Penn,13e62d766b709aa6,b4a2fc934d4660ff,Matt Hughes,621a6c59f88a44fe,BJ Penn,73c7cfa551289285,Welterweight,1,KO/TKO,3,233,5,John McCarthy
Ortiz vs Shamrock 3: The Final Chapter,577ec7e108b94be3,ebfdeab96ca766be,Thiago Alves,31ee470ef5dc8d7f,John Alessio,7a15f3694c5cbc02,Welterweight,0,Decision - Unanimous,3,300,3,Troy Waugh
UFC 63: Hughes vs Penn,13e62d766b709aa6,cd9f95344fe14e37,Joe Lauzon,3bad7ef643840f67,Jens Pulver,44260175069b6276,Lightweight,0,KO/TKO,1,48,3,Herb Dean
UFC 63: Hughes vs Penn,13e62d766b709aa6,07c3ec83596e9798,Mike Swick,9fe85152f351e737,David Loiseau,22e47b53e4ceb27c,Middleweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC 63: Hughes vs Penn,13e62d766b709aa6,28a8c644c87ce45e,Melvin Guillard,ccd1299e0345e0ce,Gabe Ruediger,ccba80d4820ef557,Lightweight,0,KO/TKO,2,61,3,Herb Dean
UFC 63: Hughes vs Penn,13e62d766b709aa6,87c07416af211de1,Rashad Evans,ee779c43a8926d52,Jason Lambert,5be86bb2f78fef2f,Light Heavyweight,0,KO/TKO,2,142,3,John McCarthy
UFC 63: Hughes vs Penn,13e62d766b709aa6,67a3b8dc3c0c3e45,Roger Huerta,daf1b84aebd6602b,Jason Dent,fa8b9e6b0c2269f8,Lightweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC 62: Liddell vs Sobral,f717b6002486f73f,ec916b9f67175633,Chuck Liddell,a390eb8a9b2df298,Renato Sobral,d468288756ae3982,Light Heavyweight,1,KO/TKO,1,95,5,John McCarthy
UFC 63: Hughes vs Penn,13e62d766b709aa6,16dcd55681f990c0,Tyson Griffin,20205040232ed0f3,David Lee,8caca5857ce0e30b,Lightweight,0,Submission,1,110,3,Steve Mazzagatti
UFC 62: Liddell vs Sobral,f717b6002486f73f,c151729e47d9122b,Forrest Griffin,fcffee71cff5530e,Stephan Bonnar,c6a33ff198aaaeeb,Light Heavyweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC 63: Hughes vs Penn,13e62d766b709aa6,9a6b4829863eb9dc,Eddie Sanchez,7f0b4a75ef3039a3,Mario Neto,1209b5134401ca53,Heavyweight,0,KO/TKO,2,17,3,John McCarthy
UFC 62: Liddell vs Sobral,f717b6002486f73f,d40bfa821f2fe46a,Hermes Franca,e0ec3c3b6b611f7e,Jamie Varner,a54fc2d6fc224dc3,Lightweight,0,Submission,3,211,3,John McCarthy
UFC 63: Hughes vs Penn,13e62d766b709aa6,38231925d72d1309,Jorge Gurgel,04d5718ed2661e8c,Danny Abbadi,15df64c02b6b0fde,Lightweight,0,Decision - Split,3,300,3,Herb Dean
UFC 62: Liddell vs Sobral,f717b6002486f73f,cd6070783f11619b,Nick Diaz,f57a8a52ca401ed9,Josh Neer,d1a1314976c50bef,Welterweight,0,Submission,3,102,3,Herb Dean
UFC 62: Liddell vs Sobral,f717b6002486f73f,2de0acc04cba91d3,Cheick Kongo,1eacf73d6a0055dc,Christian Wellisch,f1b2a4365799c48b,Heavyweight,0,KO/TKO,1,171,3,Mario Yamasaki
UFC 62: Liddell vs Sobral,f717b6002486f73f,eb5fd91dd3d937db,Eric Schafer,f59f1d3a2ff13edd,Rob MacDonald,f3388d2cf7ab3f64,Light Heavyweight,0,Submission,1,146,3,Herb Dean
UFC 62: Liddell vs Sobral,f717b6002486f73f,7c7177a028d55964,Wilson Gouveia,af5b208e97f5d382,Wes Combs,a85998eb79650b2c,Light Heavyweight,0,Submission,1,203,3,Steve Mazzagatti
UFC 62: Liddell vs Sobral,f717b6002486f73f,14b61d9b3f6ddd37,David Heath,4f95f74620a6b7a4,Cory Walmsley,83c6c3e0f8bde8ee,Light Heavyweight,0,Submission,1,152,3,Mario Yamasaki
UFC 62: Liddell vs Sobral,f717b6002486f73f,5ed402ad08d9d4f9,Yushin Okami,acff437707625fc7,Alan Belcher,4130a743d9d22163,Middleweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC Fight Night 5,445a98acb8985970,c4f05ff2781530f4,Jonathan Goulet,fb1538b46877a695,Luke Cummo,93ce4ac89e3d7652,Welterweight,0,Decision - Majority,3,300,3,Herb Dean
UFC Fight Night 5,445a98acb8985970,ccdd6c7577927a8c,Anderson Silva,1f454354805b6f75,Chris Leben,d43a048a880efdff,Middleweight,0,KO/TKO,1,49,3,John McCarthy
UFC Fight Night 5,445a98acb8985970,4f1a8eade87e928e,Josh Koscheck,dd37fd509af89f15,Dave Menne,275cafc9de131c83,Welterweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC Fight Night 5,445a98acb8985970,e22b2f50d7eeed3a,Rashad Evans,ee779c43a8926d52,Stephan Bonnar,c6a33ff198aaaeeb,Light Heavyweight,0,Decision - Majority,3,300,3,Mario Yamasaki
UFC Fight Night 5,445a98acb8985970,b0ba95fd1503411f,Jason Lambert,5be86bb2f78fef2f,Branden Lee Hinkle,06f0ffa6446c5b6d,Light Heavyweight,0,KO/TKO,1,300,3,Herb Dean
UFC Fight Night 5,445a98acb8985970,e7225dcc3349ae57,Mark Hominick,0a97691039c4bbfb,Jorge Gurgel,04d5718ed2661e8c,Lightweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC Fight Night 5,445a98acb8985970,16de071ad45cd350,Jon Fitch,6f018c039b4d5d80,Thiago Alves,31ee470ef5dc8d7f,Welterweight,0,KO/TKO,2,277,3,Mario Yamasaki
UFC Fight Night 5,445a98acb8985970,282d8651ca34b7f6,Rob MacDonald,f3388d2cf7ab3f64,Kristian Rothaermel,af49a6c491ca22a3,Light Heavyweight,0,Submission,1,241,3,Steve Mazzagatti
UFC Fight Night 5,445a98acb8985970,919c86cce0eca615,Jorge Santiago,f8dc544e7077d014,Justin Levens,8c3f3c43c8ceb778,Middleweight,0,KO/TKO,1,133,3,Mario Yamasaki
UFC 61: Bitter Rivals,f70144caea5c4c80,ee6000812e2b9f9d,Tito Ortiz,2f732dd9210d301f,Ken Shamrock,63b65af1c5cb02cb,Light Heavyweight,0,KO/TKO,1,78,3,Herb Dean
UFC 61: Bitter Rivals,f70144caea5c4c80,3c3533ba486a2006,Tim Sylvia,2a542ee8a8b83559,Andrei Arlovski,3738e68d2261e60f,Heavyweight,1,Decision - Unanimous,5,300,5,John McCarthy
UFC 61: Bitter Rivals,f70144caea5c4c80,000da3152b7b5ab1,Joshua Burkman,6da99156486ed6c2,Josh Neer,d1a1314976c50bef,Welterweight,0,Decision - Unanimous,3,300,3,Steve Mazzagatti
UFC 61: Bitter Rivals,f70144caea5c4c80,4000e1f32058796a,Joe Stevenson,79899ecf62020f6d,Yves Edwards,5f04e3d58d9ce982,Lightweight,0,TKO - Doctor's Stoppage,2,300,3,John McCarthy
UFC 61: Bitter Rivals,f70144caea5c4c80,9ce2d0b880e88934,Frank Mir,1ff9589f9065a9ed,Dan Christison,b369533a577fa97c,Heavyweight,0,Decision - Unanimous,3,300,3,Yves Lavigne
UFC 61: Bitter Rivals,f70144caea5c4c80,01733579ef03be00,Hermes Franca,e0ec3c3b6b611f7e,Joe Jordan,712c4db78b9373d1,Catch Weight,0,Submission,3,47,3,Yves Lavigne
UFC 61: Bitter Rivals,f70144caea5c4c80,bc7a81a81840e4be,Jeff Monson,cbfd1d34356a004c,Anthony Perosh,4b4753d19489297f,Heavyweight,0,KO/TKO,1,162,3,Herb Dean
UFC 61: Bitter Rivals,f70144caea5c4c80,e3b5f66198161226,Cheick Kongo,1eacf73d6a0055dc,Gilbert Aldana,d26934530dc5b248,Heavyweight,0,TKO - Doctor's Stoppage,1,253,3,Yves Lavigne
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,1dab0d1d81dd06db,7cdb56b2f207a41b,Kenny Florian,cb139171ed1b69fe,Sam Stout,501b07aec9b8fc2d,Lightweight,0,Submission,1,106,3,John McCarthy
UFC 61: Bitter Rivals,f70144caea5c4c80,979318b05efd1ea4,Drew Fickett,d814f5192e58fb2f,Kurt Pellegrino,aa1952ec0b3dd8e1,Welterweight,0,Submission,3,80,3,Steve Mazzagatti
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,1dab0d1d81dd06db,b48a211abe177846,Michael Bisping,2b93ebd9f5417ad2,Josh Haynes,6ef58dabef8beb15,ultimate fighter 3 Light Heavyweight tournament,1,KO/TKO,2,254,3,John McCarthy
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,1dab0d1d81dd06db,2b95f2982b19518a,Kendall Grove,234f3767ff0e5701,Ed Herman,06f36cf4bd97ec77,ultimate fighter 3 Middleweight tournament,1,Decision - Unanimous,3,300,3,Steve Mazzagatti
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,1dab0d1d81dd06db,4df8efe64e83f74e,Rory Singer,546015aa2ad945fd,Ross Pointon,7215953cd5c6254d,Middleweight,0,Submission,1,44,3,Yves Lavigne
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,1dab0d1d81dd06db,2168b2c814faada6,Keith Jardine,b9d0fd83bb8a147a,Wilson Gouveia,af5b208e97f5d382,Light Heavyweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,1dab0d1d81dd06db,20e28ee267d9b5dc,Matt Hamill,98b80a717b9bda17,Jesse Forbes,947eccadb72f4f6f,Light Heavyweight,0,KO/TKO,1,287,3,Yves Lavigne
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,1dab0d1d81dd06db,387bdcc2ca8709c1,Kalib Starnes,c8136ab8aa32c974,Danny Abbadi,15df64c02b6b0fde,Middleweight,0,Submission,1,176,3,Mario Yamasaki
